,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,TotalWorkingHours
714,18,No,Non-Travel,Research & Development,1,4,Medical,1,715,Male,2,Sales Executive,Single,27200,1,Y,22,8,1,0,2,0,0,0,4,4,4,3,4,1925
715,35,No,Travel_Rarely,Research & Development,1,4,Other,1,716,Female,2,Research Director,Married,81200,0,Y,13,8,0,10,2,9,0,0,4,4,3,2,3,1643
716,27,No,Travel_Frequently,Research & Development,26,4,Medical,1,717,Female,1,Research Director,Single,46470,3,Y,17,8,0,8,3,6,0,0,4,4,3,4,3,1744
717,55,Yes,Travel_Rarely,Research & Development,19,3,Technical Degree,1,718,Male,1,Human Resources,Single,46800,6,Y,14,8,3,24,0,19,3,8,1,3,2,4,3,2116
718,56,No,Travel_Rarely,Research & Development,24,4,Life Sciences,1,719,Male,2,Laboratory Technician,Married,32210,4,Y,15,8,2,33,2,19,15,9,4,2,3,3,3,2443
719,34,No,Non-Travel,Sales,1,2,Life Sciences,1,720,Male,2,Research Scientist,Divorced,86210,1,Y,17,8,1,5,1,5,0,0,1,3,3,3,3,1498
720,40,No,Travel_Rarely,Research & Development,3,3,Life Sciences,1,721,Male,2,Sales Executive,Divorced,45770,5,Y,11,8,1,15,3,12,11,8,2,3,3,2,3,1535
721,34,No,Travel_Rarely,Research & Development,5,3,Life Sciences,1,722,Male,1,Research Scientist,Married,45530,4,Y,18,8,1,10,2,8,7,7,2,3,3,4,3,1691
722,31,Yes,Travel_Frequently,Research & Development,2,2,Medical,1,723,Female,2,Manufacturing Director,Single,53960,7,Y,17,8,1,3,2,1,0,0,3,4,4,1,3,1829
723,35,Yes,Travel_Frequently,Research & Development,1,2,Medical,1,724,Male,1,Manufacturing Director,Married,67960,0,Y,13,8,0,5,2,4,3,2,4,3,2,3,3,2202
724,38,No,Travel_Frequently,Research & Development,7,3,Medical,1,725,Female,2,Sales Representative,Divorced,76250,1,Y,15,8,0,4,2,4,0,3,4,3,3,2,3,1445
725,34,No,Travel_Rarely,Research & Development,10,4,Other,1,726,Female,2,Laboratory Technician,Single,74120,1,Y,24,8,0,14,4,14,4,11,3,4,4,3,4,1843
726,28,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,727,Female,2,Healthcare Representative,Married,111590,1,Y,12,8,0,5,2,5,0,4,3,1,3,3,3,1573
727,31,Yes,Travel_Rarely,Research & Development,15,2,Life Sciences,1,728,Male,2,Sales Executive,Married,49600,1,Y,15,8,0,10,3,10,6,7,4,3,2,2,3,2604
728,39,No,Travel_Rarely,Research & Development,17,4,Technical Degree,1,729,Female,2,Healthcare Representative,Married,104750,3,Y,11,8,1,8,3,5,1,4,1,4,4,3,3,2532
729,51,No,Travel_Frequently,Research & Development,20,3,Medical,1,730,Male,2,Sales Executive,Married,148140,2,Y,11,8,1,14,2,4,3,2,2,2,3,2,3,1629
730,41,No,Travel_Frequently,Research & Development,1,3,Life Sciences,1,731,Male,4,Sales Executive,Divorced,191410,3,Y,12,8,1,12,2,6,3,3,4,4,2,3,3,2542
731,37,No,Travel_Rarely,Research & Development,2,2,Medical,1,732,Female,1,Healthcare Representative,Married,54050,7,Y,15,8,0,8,3,6,1,3,3,3,3,4,3,2475
732,33,No,Travel_Frequently,Research & Development,2,3,Medical,1,733,Female,1,Sales Executive,Married,87930,6,Y,17,8,0,8,2,5,1,2,2,4,4,3,3,1867
733,32,No,Travel_Rarely,Research & Development,1,4,Medical,1,734,Male,5,Research Director,Married,191890,0,Y,12,8,1,4,3,3,1,2,3,2,2,3,3,2414
734,39,No,Non-Travel,Research & Development,29,2,Life Sciences,1,735,Male,2,Sales Executive,Married,38750,3,Y,15,8,0,13,3,6,0,5,3,3,3,3,3,1581
735,25,No,Travel_Rarely,Research & Development,7,4,Life Sciences,1,736,Male,1,Sales Executive,Married,22160,2,Y,13,8,3,6,2,3,1,2,1,3,3,2,3,1741
736,52,No,Travel_Frequently,Research & Development,2,1,Life Sciences,1,737,Male,2,Sales Executive,Married,117130,2,Y,14,8,0,24,2,5,0,2,4,3,2,3,3,2158
737,43,No,Travel_Rarely,Research & Development,2,2,Medical,1,738,Male,1,Laboratory Technician,Single,78610,1,Y,14,8,2,20,1,20,1,8,1,3,1,3,3,2314
738,27,No,Travel_Rarely,Research & Development,2,4,Life Sciences,1,739,Male,1,Human Resources,Married,37080,1,Y,16,8,2,6,2,6,4,4,4,4,3,3,3,2385
739,27,Yes,Travel_Rarely,Research & Development,2,5,Life Sciences,1,740,Female,1,Research Scientist,Single,137700,1,Y,18,8,1,8,3,8,7,7,4,3,3,4,3,2409
740,26,No,Travel_Rarely,Research & Development,2,2,Other,1,741,Male,3,Laboratory Technician,Single,53040,0,Y,20,8,1,5,2,4,1,1,1,4,3,3,4,1417
741,42,No,Travel_Rarely,Sales,23,3,Marketing,1,742,Female,3,Research Scientist,Married,26420,0,Y,13,8,1,21,3,20,0,9,3,1,3,3,3,1440
742,52,No,Travel_Rarely,Research & Development,5,2,Life Sciences,1,743,Female,1,Healthcare Representative,Married,27590,9,Y,18,8,1,12,6,5,0,4,3,1,1,3,3,1522
743,37,No,Travel_Rarely,Research & Development,20,5,Life Sciences,1,744,Male,2,Manager,Single,68040,4,Y,13,8,1,8,1,3,0,2,1,3,3,3,3,1730
744,35,No,Travel_Frequently,Research & Development,6,4,Medical,1,745,Female,2,Research Director,Single,61420,2,Y,15,8,1,10,2,2,2,2,3,4,3,3,3,1768
745,25,No,Travel_Rarely,Research & Development,1,4,Medical,1,746,Male,2,Sales Executive,Married,25000,4,Y,14,8,2,7,2,3,0,2,1,4,2,1,3,1818
746,26,No,Travel_Rarely,Research & Development,29,4,Life Sciences,1,747,Male,1,Research Scientist,Single,63890,0,Y,22,8,0,8,2,7,0,7,3,1,3,2,4,1559
747,29,No,Travel_Rarely,Sales,9,3,Life Sciences,1,748,Male,1,Laboratory Technician,Single,111030,1,Y,12,8,0,10,5,10,0,9,2,1,2,2,3,1499
748,49,Yes,Travel_Frequently,Sales,6,5,Medical,1,749,Female,2,Healthcare Representative,Single,23420,3,Y,18,8,0,20,2,4,1,3,1,1,3,3,3,1686
749,29,Yes,Travel_Frequently,Sales,3,2,Marketing,1,750,Female,2,Laboratory Technician,Single,68110,0,Y,15,8,1,9,2,8,7,7,3,4,3,3,3,1966
750,54,No,Travel_Rarely,Sales,1,3,Medical,1,751,Female,2,Manager,Single,22970,6,Y,18,8,2,29,2,20,12,7,4,4,2,2,3,1426
751,58,No,Travel_Rarely,Sales,22,3,Life Sciences,1,752,Female,2,Laboratory Technician,Married,24500,3,Y,12,8,1,32,2,9,1,5,4,1,3,3,3,2611
752,55,No,Travel_Rarely,Research & Development,7,3,Life Sciences,1,753,Female,3,Research Scientist,Divorced,50930,2,Y,16,8,1,31,3,7,0,0,2,4,4,3,3,1744
753,36,No,Travel_Rarely,Research & Development,1,3,Medical,1,754,Male,2,Sales Executive,Single,53090,3,Y,13,8,0,15,5,5,0,1,1,2,3,3,3,2200
754,31,Yes,Travel_Frequently,Sales,4,3,Life Sciences,1,755,Male,2,Manager,Single,30570,1,Y,19,8,0,1,3,1,0,0,2,3,3,3,3,1753
755,30,No,Travel_Rarely,Sales,3,3,Life Sciences,1,756,Male,3,Sales Executive,Divorced,51210,7,Y,13,8,0,8,4,3,0,2,4,1,3,3,3,1847
756,31,No,Travel_Rarely,Research & Development,1,3,Medical,1,757,Male,1,Laboratory Technician,Single,168560,3,Y,12,8,1,9,3,3,1,0,1,2,4,3,3,1721
757,34,No,Travel_Frequently,Sales,2,1,Marketing,1,758,Female,5,Manager,Divorced,26860,5,Y,11,8,0,10,3,4,1,3,4,1,3,4,3,1734
758,31,Yes,Travel_Rarely,Sales,20,3,Technical Degree,1,759,Male,1,Research Scientist,Single,61800,1,Y,14,8,1,1,2,1,0,0,1,2,4,1,3,1881
759,27,No,Travel_Rarely,Human Resources,11,4,Medical,1,760,Male,4,Sales Executive,Married,66320,0,Y,16,8,0,6,3,5,1,4,2,1,4,3,3,1747
760,36,No,Travel_Rarely,Sales,1,3,Marketing,1,761,Male,2,Research Scientist,Single,35050,1,Y,12,8,2,10,2,10,1,8,1,4,2,2,3,1506
761,36,No,Travel_Rarely,Research & Development,24,3,Other,1,762,Female,3,Research Director,Married,63970,4,Y,14,8,1,11,3,3,0,2,3,1,2,3,3,1792
762,47,No,Travel_Rarely,Research & Development,23,4,Life Sciences,1,763,Female,2,Sales Executive,Married,62740,7,Y,14,8,2,17,0,6,1,2,1,4,2,3,3,1846
763,25,Yes,Travel_Rarely,Sales,16,4,Life Sciences,1,764,Male,2,Research Scientist,Married,198590,3,Y,19,8,0,6,3,3,2,2,1,1,3,2,3,1711
764,37,No,Non-Travel,Sales,8,4,Medical,1,765,Male,1,Healthcare Representative,Single,75870,0,Y,22,8,1,7,5,6,1,3,3,3,1,3,4,1772
765,56,No,Travel_Rarely,Research & Development,10,4,Other,1,766,Male,2,Sales Representative,Married,42580,2,Y,16,8,0,5,2,3,1,0,1,1,4,3,3,1537
766,47,No,Travel_Rarely,Research & Development,3,2,Medical,1,767,Male,2,Laboratory Technician,Married,43640,3,Y,11,8,1,26,3,20,5,6,1,3,4,3,3,1518
767,24,No,Travel_Rarely,Research & Development,5,1,Other,1,768,Male,1,Manufacturing Director,Married,43350,1,Y,15,8,1,5,5,5,0,3,4,3,3,3,3,2283
768,32,No,Travel_Rarely,Sales,4,3,Marketing,1,769,Male,1,Research Scientist,Married,53260,4,Y,14,8,1,7,2,4,0,3,4,4,2,3,3,1774
769,34,No,Travel_Rarely,Research & Development,9,2,Medical,1,770,Male,1,Sales Executive,Married,32800,5,Y,13,8,0,7,3,5,0,2,4,2,2,3,3,1385
770,41,No,Travel_Rarely,Research & Development,26,3,Medical,1,771,Female,3,Sales Executive,Married,54850,2,Y,17,8,2,7,2,4,0,3,2,3,2,3,3,2551
771,40,No,Non-Travel,Sales,3,2,Life Sciences,1,772,Male,1,Sales Executive,Divorced,43420,3,Y,11,8,1,11,6,8,0,7,3,3,4,2,3,1470
772,31,No,Travel_Rarely,Research & Development,16,3,Medical,1,773,Male,2,Human Resources,Divorced,27820,1,Y,19,8,1,13,5,13,9,9,1,4,3,3,3,1609
773,46,Yes,Travel_Rarely,Research & Development,18,1,Medical,1,774,Male,1,Manufacturing Director,Divorced,59800,4,Y,11,8,1,28,2,7,4,3,1,4,4,3,3,1587
774,39,Yes,Non-Travel,Research & Development,2,4,Medical,1,775,Male,2,Manufacturing Director,Single,43810,2,Y,15,8,2,11,1,1,0,0,1,1,4,2,3,2287
775,31,Yes,Travel_Frequently,Sales,2,3,Medical,1,776,Male,2,Sales Executive,Single,25720,1,Y,13,8,3,10,3,10,4,7,3,2,3,3,3,1559
776,45,No,Travel_Rarely,Sales,10,2,Marketing,1,777,Male,1,Sales Executive,Divorced,38330,2,Y,14,8,0,24,1,7,0,7,2,1,3,3,3,2468
777,31,No,Travel_Rarely,Research & Development,16,4,Life Sciences,1,778,Male,3,Human Resources,Single,42440,9,Y,13,8,0,8,3,3,0,2,4,2,3,3,3,1503
778,31,Yes,Travel_Frequently,Research & Development,7,4,Life Sciences,1,779,Male,1,Laboratory Technician,Married,65000,6,Y,23,8,1,7,5,2,2,2,2,4,1,3,4,2505
779,45,No,Travel_Rarely,Research & Development,1,2,Life Sciences,1,780,Female,1,Research Scientist,Married,184300,4,Y,12,8,1,10,5,3,1,2,2,4,4,3,3,2483
780,48,No,Travel_Rarely,Research & Development,24,3,Technical Degree,1,781,Male,2,Research Scientist,Divorced,16010,4,Y,12,8,0,15,3,2,2,2,3,1,3,3,3,1673
781,34,Yes,Travel_Rarely,Research & Development,7,4,Medical,1,782,Male,2,Research Scientist,Married,26940,1,Y,16,8,1,2,3,2,2,2,1,3,3,3,3,1733
782,40,No,Non-Travel,Research & Development,25,4,Other,1,783,Female,1,Sales Executive,Divorced,31490,2,Y,15,8,1,16,1,9,4,8,4,2,3,2,3,1944
783,28,No,Travel_Rarely,Research & Development,1,2,Technical Degree,1,784,Female,1,Research Scientist,Single,176390,0,Y,13,8,1,6,0,5,1,3,4,1,3,3,3,1512
784,44,No,Non-Travel,Research & Development,5,3,Life Sciences,1,785,Male,1,Laboratory Technician,Single,23190,3,Y,18,8,0,7,4,5,0,3,3,3,3,2,3,1519
785,53,No,Travel_Rarely,Research & Development,2,4,Technical Degree,1,786,Male,2,Manager,Single,116910,4,Y,20,8,0,35,2,9,8,8,4,2,2,3,4,1617
786,49,No,Travel_Rarely,Research & Development,7,3,Life Sciences,1,787,Male,3,Laboratory Technician,Married,53240,2,Y,19,8,0,20,2,3,1,2,1,3,2,1,3,1635
787,40,No,Travel_Rarely,Research & Development,2,4,Life Sciences,1,788,Male,3,Laboratory Technician,Divorced,167520,2,Y,18,8,1,8,3,3,1,2,3,3,4,3,3,1563
788,44,No,Travel_Rarely,Research & Development,5,1,Other,1,789,Male,3,Research Scientist,Single,52280,1,Y,13,8,0,6,2,5,1,3,4,2,2,4,3,1689
789,33,No,Travel_Frequently,Human Resources,10,3,Medical,1,790,Female,2,Sales Executive,Married,27000,0,Y,14,8,3,5,2,4,0,3,4,1,3,3,3,1735
790,34,No,Travel_Rarely,Research & Development,10,4,Life Sciences,1,791,Female,1,Sales Representative,Single,192460,3,Y,15,8,1,15,5,13,3,12,4,1,3,3,3,1624
791,30,No,Travel_Rarely,Sales,1,2,Technical Degree,1,792,Male,1,Laboratory Technician,Married,25060,8,Y,22,8,0,4,3,2,2,2,4,3,2,3,4,1448
792,42,No,Travel_Frequently,Research & Development,8,4,Medical,1,793,Female,1,Sales Executive,Single,60620,1,Y,22,8,2,12,2,12,5,8,1,4,3,3,4,1657
793,44,No,Travel_Frequently,Research & Development,5,3,Life Sciences,1,794,Female,5,Manufacturing Director,Married,43820,7,Y,16,8,2,11,2,1,0,0,1,3,2,3,3,1774
794,30,No,Non-Travel,Research & Development,8,3,Life Sciences,1,795,Male,1,Manufacturing Director,Divorced,21430,1,Y,17,8,1,1,2,1,0,0,3,3,2,3,3,1402
795,57,No,Travel_Rarely,Sales,2,1,Life Sciences,1,796,Male,3,Research Scientist,Married,61620,0,Y,14,8,0,13,5,12,2,8,2,3,2,2,3,1743
796,49,No,Travel_Rarely,Research & Development,7,3,Technical Degree,1,797,Female,2,Sales Executive,Divorced,50940,3,Y,15,8,0,29,5,8,0,7,3,2,3,3,3,1627
797,34,No,Travel_Frequently,Research & Development,2,4,Medical,1,798,Female,2,Sales Representative,Divorced,68770,7,Y,20,8,0,16,3,14,6,9,2,1,2,3,4,1444
798,28,Yes,Travel_Frequently,Research & Development,2,3,Medical,1,799,Male,1,Research Scientist,Married,22740,3,Y,20,8,1,5,5,3,1,2,1,3,4,3,4,1595
799,29,Yes,Travel_Frequently,Research & Development,28,3,Medical,1,800,Female,5,Research Scientist,Single,44340,0,Y,17,8,3,7,1,5,0,0,1,2,1,3,3,1894
800,34,Yes,Travel_Rarely,Research & Development,7,1,Medical,1,801,Male,1,Research Scientist,Single,62880,0,Y,15,8,1,16,2,15,10,10,1,2,4,3,3,2060
801,35,No,Travel_Rarely,Sales,7,4,Other,1,802,Female,4,Healthcare Representative,Married,25530,1,Y,14,8,1,1,4,1,0,0,4,3,3,2,3,1499
802,24,Yes,Travel_Frequently,Sales,3,3,Life Sciences,1,803,Male,2,Research Scientist,Single,76540,2,Y,17,8,1,4,3,0,0,0,2,1,2,2,3,1986
803,24,No,Non-Travel,Research & Development,10,3,Life Sciences,1,804,Female,2,Manager,Married,51600,1,Y,17,8,1,1,3,1,0,0,4,2,3,1,3,1757
804,44,No,Travel_Frequently,Research & Development,5,2,Medical,1,805,Female,2,Research Scientist,Single,171590,5,Y,22,8,1,16,1,2,2,2,2,3,2,2,4,2501
805,29,No,Travel_Rarely,Sales,10,2,Life Sciences,1,806,Female,1,Sales Executive,Divorced,128080,1,Y,13,8,0,10,6,10,0,4,3,3,3,3,3,1708
806,30,No,Travel_Rarely,Research & Development,1,2,Life Sciences,1,807,Male,3,Sales Executive,Divorced,102210,0,Y,19,8,1,6,2,5,1,3,3,3,4,3,3,1477
807,55,No,Travel_Rarely,Sales,20,3,Marketing,1,808,Male,2,Research Scientist,Married,47790,0,Y,14,8,1,4,6,3,1,2,4,3,3,3,3,2512
808,33,No,Travel_Rarely,Research & Development,7,2,Life Sciences,1,809,Male,2,Research Scientist,Married,37370,8,Y,22,8,2,8,2,5,0,2,1,2,3,3,4,1927
809,47,No,Travel_Rarely,Research & Development,8,4,Medical,1,810,Female,2,Sales Representative,Married,23660,3,Y,17,8,0,11,5,5,1,2,3,3,2,2,3,2604
810,28,Yes,Travel_Frequently,Sales,1,3,Marketing,1,811,Male,2,Laboratory Technician,Single,17060,7,Y,12,8,0,8,3,0,0,0,3,1,2,3,3,1852
811,28,No,Travel_Rarely,Sales,8,4,Marketing,1,812,Male,1,Laboratory Technician,Divorced,163070,1,Y,16,8,0,1,3,1,0,0,1,3,1,2,3,1469
812,28,No,Travel_Frequently,Research & Development,9,3,Life Sciences,1,813,Female,2,Sales Executive,Single,59330,0,Y,11,8,0,5,3,4,1,3,3,1,3,3,3,1580
813,49,No,Travel_Rarely,Research & Development,5,4,Life Sciences,1,814,Female,1,Research Scientist,Married,34240,4,Y,11,8,0,10,3,3,1,2,3,1,3,3,3,1491
814,29,No,Travel_Frequently,Research & Development,8,1,Medical,1,815,Male,1,Research Scientist,Married,40370,0,Y,14,8,0,4,2,3,0,2,4,2,3,1,3,1738
815,28,No,Travel_Rarely,Research & Development,5,1,Technical Degree,1,816,Male,2,Laboratory Technician,Married,25590,1,Y,11,8,0,8,3,8,1,7,3,2,2,2,3,1374
816,33,No,Travel_Rarely,Research & Development,15,4,Life Sciences,1,817,Female,1,Sales Executive,Single,62010,2,Y,15,8,3,14,2,0,0,0,4,3,3,2,3,1954
817,32,No,Travel_Rarely,Research & Development,7,3,Life Sciences,1,818,Female,3,Laboratory Technician,Single,44030,2,Y,20,8,0,10,3,5,0,0,3,4,4,2,4,1774
818,54,No,Travel_Frequently,Sales,10,3,Life Sciences,1,819,Female,4,Research Scientist,Divorced,37610,3,Y,12,8,0,26,3,14,1,12,2,4,3,2,3,1596
819,29,Yes,Travel_Rarely,Research & Development,5,3,Life Sciences,1,820,Female,2,Research Scientist,Single,109340,6,Y,17,8,2,11,2,9,0,7,1,1,1,3,3,1572
820,44,No,Travel_Rarely,Sales,26,1,Marketing,1,821,Male,1,Sales Representative,Married,107610,3,Y,11,8,1,24,5,20,14,17,4,1,4,2,3,1805
821,39,No,Travel_Rarely,Sales,6,1,Technical Degree,1,822,Female,2,Laboratory Technician,Single,51750,4,Y,17,8,1,9,2,2,2,2,2,2,3,4,3,1625
822,46,No,Travel_Rarely,Research & Development,4,2,Life Sciences,1,823,Male,3,Manufacturing Director,Married,138260,8,Y,11,8,0,23,1,13,5,1,3,2,4,2,3,1693
823,35,No,Travel_Rarely,Research & Development,23,4,Life Sciences,1,824,Male,2,Research Scientist,Single,63340,1,Y,14,8,0,11,2,11,3,3,4,2,1,4,3,1421
824,23,No,Travel_Rarely,Research & Development,2,4,Medical,1,825,Female,2,Manager,Single,49360,0,Y,19,8,1,5,2,4,1,2,1,3,3,2,3,1804
825,40,Yes,Travel_Rarely,Research & Development,2,3,Medical,1,826,Male,2,Research Director,Single,47750,3,Y,15,8,1,15,3,5,1,0,4,1,1,4,3,1753
826,34,No,Travel_Rarely,Human Resources,2,3,Human Resources,1,827,Male,2,Manufacturing Director,Married,28180,1,Y,13,8,1,10,2,10,8,6,4,3,3,3,3,2408
827,31,Yes,Travel_Frequently,Research & Development,29,3,Life Sciences,1,828,Female,2,Healthcare Representative,Single,25150,1,Y,14,8,0,7,3,7,7,7,4,3,1,2,3,1464
828,50,No,Travel_Frequently,Research & Development,6,3,Medical,1,829,Male,1,Manager,Single,23420,1,Y,12,8,1,32,2,32,13,9,3,4,3,2,3,2356
829,34,No,Travel_Rarely,Sales,25,5,Marketing,1,830,Female,1,Research Scientist,Married,41940,0,Y,17,8,2,12,3,11,5,7,2,3,3,3,3,2435
830,42,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,831,Female,1,Manufacturing Director,Married,106850,4,Y,11,8,3,4,2,1,0,0,3,2,3,3,3,1583
831,37,No,Travel_Rarely,Research & Development,2,2,Medical,1,832,Male,1,Research Scientist,Married,20220,1,Y,12,8,0,10,1,10,3,7,1,4,3,3,3,1850
832,29,No,Travel_Rarely,Research & Development,1,3,Medical,1,833,Female,1,Manager,Married,23140,3,Y,13,8,0,9,5,7,0,7,3,1,3,4,3,1476
833,33,No,Travel_Rarely,Research & Development,1,1,Life Sciences,1,834,Male,1,Research Scientist,Single,42560,1,Y,13,8,3,5,1,5,0,2,4,2,3,3,3,1680
834,45,No,Travel_Rarely,Sales,3,3,Life Sciences,1,835,Male,3,Laboratory Technician,Married,35800,4,Y,20,8,1,8,1,5,0,3,4,4,3,2,4,1445
835,42,No,Travel_Frequently,Human Resources,1,4,Technical Degree,1,836,Male,2,Manufacturing Director,Married,31620,2,Y,17,8,2,24,1,20,13,9,4,4,1,3,3,1969
836,40,No,Travel_Rarely,Sales,10,1,Life Sciences,1,837,Female,1,Manufacturing Director,Married,65240,0,Y,13,8,1,9,2,8,7,1,1,1,4,4,3,1537
837,33,No,Travel_Rarely,Research & Development,9,3,Medical,1,838,Female,2,Manufacturing Director,Married,28990,1,Y,17,8,0,15,3,15,5,7,2,3,3,2,3,2569
838,40,No,Travel_Rarely,Sales,5,5,Life Sciences,1,839,Male,1,Manufacturing Director,Single,52310,1,Y,12,8,2,21,4,21,7,7,3,4,3,3,3,2057
839,24,No,Travel_Rarely,Sales,10,2,Marketing,1,840,Male,1,Manufacturing Director,Divorced,23560,0,Y,13,8,0,2,5,1,0,0,3,1,3,3,3,1475
840,40,No,Non-Travel,Research & Development,7,3,Medical,1,841,Male,1,Research Scientist,Divorced,28000,3,Y,12,8,2,8,0,2,2,2,4,4,3,2,3,2029
841,45,No,Travel_Rarely,Research & Development,4,3,Medical,1,842,Female,3,Laboratory Technician,Divorced,118360,1,Y,22,8,0,10,2,10,7,7,1,2,3,4,4,1563
842,35,No,Travel_Rarely,Research & Development,10,1,Life Sciences,1,843,Male,1,Healthcare Representative,Married,109030,0,Y,11,8,0,6,3,5,4,2,2,3,3,4,3,1803
843,32,No,Travel_Rarely,Research & Development,22,4,Medical,1,844,Male,1,Sales Executive,Married,29730,3,Y,22,8,0,12,0,7,2,5,4,2,3,4,4,1753
844,36,No,Travel_Rarely,Sales,9,3,Marketing,1,845,Female,4,Research Scientist,Single,142750,3,Y,18,8,1,7,5,3,1,2,3,4,2,2,3,2218
845,48,No,Travel_Rarely,Research & Development,12,4,Medical,1,846,Male,1,Laboratory Technician,Divorced,55620,8,Y,13,8,1,18,2,8,7,7,3,3,3,3,3,1863
846,29,No,Travel_Rarely,Research & Development,23,4,Life Sciences,1,847,Female,2,Healthcare Representative,Married,45370,6,Y,18,8,1,5,5,1,0,0,3,3,2,4,3,1870
847,33,No,Travel_Rarely,Research & Development,9,1,Medical,1,848,Male,1,Healthcare Representative,Married,76420,2,Y,20,8,1,8,2,2,2,2,1,1,1,2,4,1663
848,30,Yes,Travel_Rarely,Research & Development,1,3,Other,1,849,Male,3,Sales Executive,Married,179240,1,Y,13,8,2,10,2,10,6,7,2,1,3,3,3,1689
849,38,No,Travel_Frequently,Sales,9,3,Marketing,1,850,Male,1,Manufacturing Director,Married,52040,3,Y,13,8,1,10,2,6,1,2,3,3,3,3,3,1656
850,35,No,Travel_Rarely,Sales,7,2,Life Sciences,1,851,Male,1,Sales Executive,Single,22770,1,Y,12,8,1,3,2,3,1,2,4,1,3,3,3,1661
851,30,No,Travel_Rarely,Research & Development,14,3,Technical Degree,1,852,Male,5,Research Director,Married,27950,3,Y,13,8,0,9,4,4,1,3,3,2,3,3,3,1515
852,35,Yes,Travel_Rarely,Research & Development,2,3,Medical,1,853,Female,1,Research Scientist,Divorced,25320,1,Y,13,8,0,1,2,1,0,0,1,1,3,1,3,2247
853,53,Yes,Travel_Rarely,Research & Development,19,3,Life Sciences,1,854,Male,2,Manager,Married,25590,0,Y,25,8,0,34,2,33,1,9,3,4,3,3,4,1588
854,38,Yes,Travel_Rarely,Research & Development,2,3,Medical,1,855,Female,3,Sales Executive,Married,49080,4,Y,19,8,1,7,3,5,1,4,3,2,3,2,3,1847
855,32,No,Non-Travel,Research & Development,10,4,Life Sciences,1,856,Female,5,Research Scientist,Married,23800,4,Y,13,8,0,9,5,6,1,2,4,1,2,3,3,1727
856,48,No,Travel_Rarely,Research & Development,2,5,Life Sciences,1,857,Male,1,Sales Executive,Married,47650,8,Y,12,8,1,10,4,8,7,6,3,1,2,3,3,1650
857,34,No,Travel_Rarely,Research & Development,3,3,Life Sciences,1,858,Male,2,Sales Executive,Single,20440,1,Y,11,8,0,1,2,1,0,0,1,4,1,3,3,1774
858,55,No,Travel_Rarely,Research & Development,11,1,Medical,1,859,Female,1,Laboratory Technician,Married,26930,1,Y,18,8,0,36,6,36,2,13,3,4,3,2,3,1491
859,34,No,Travel_Rarely,Research & Development,2,2,Life Sciences,1,860,Male,2,Research Scientist,Married,65860,9,Y,18,8,1,9,3,2,2,1,2,3,2,3,3,1399
860,26,No,Travel_Rarely,Research & Development,4,3,Life Sciences,1,861,Male,1,Research Director,Married,32940,1,Y,11,8,0,1,6,1,0,0,1,4,3,3,3,1745
861,38,No,Travel_Rarely,Sales,14,2,Marketing,1,862,Female,1,Sales Executive,Married,41710,0,Y,23,8,0,10,4,9,7,7,3,2,3,4,4,1653
862,38,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,863,Female,1,Manufacturing Director,Single,27780,2,Y,13,8,0,8,5,3,1,2,2,2,4,2,3,1681
863,36,No,Travel_Rarely,Human Resources,1,3,Human Resources,1,864,Male,1,Research Scientist,Single,23770,6,Y,13,8,2,15,3,1,0,0,2,3,3,3,3,1716
864,29,No,Travel_Rarely,Research & Development,10,3,Life Sciences,1,865,Male,1,Sales Representative,Single,24040,1,Y,17,8,0,10,3,10,1,5,2,1,3,2,3,1922
865,35,No,Travel_Rarely,Sales,12,2,Life Sciences,1,866,Female,2,Sales Executive,Single,23180,3,Y,19,8,0,10,4,5,0,4,1,3,3,4,3,2120
866,39,No,Travel_Rarely,Sales,2,2,Medical,1,867,Female,1,Sales Executive,Married,20080,2,Y,12,8,0,11,3,7,7,6,4,3,3,3,3,1903
867,29,No,Travel_Frequently,Research & Development,5,1,Medical,1,868,Female,1,Research Scientist,Divorced,62440,1,Y,22,8,0,6,3,6,1,3,1,4,4,3,4,1619
868,50,No,Travel_Rarely,Research & Development,4,2,Medical,1,869,Female,1,Laboratory Technician,Married,27990,4,Y,12,8,1,27,0,1,0,0,3,3,3,1,3,2253
869,23,No,Travel_Rarely,Research & Development,7,2,Life Sciences,1,870,Female,3,Manager,Married,105520,2,Y,11,8,0,4,2,2,2,2,4,3,3,3,3,1599
870,36,No,Travel_Frequently,Sales,21,3,Life Sciences,1,871,Male,2,Human Resources,Married,23290,3,Y,15,8,0,9,2,3,0,2,1,1,3,3,3,2166
