Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,TotalWorkingHours
39,No,Travel_Rarely,Research & Development,2,3,Technical Degree,1,1078,Male,3,Healthcare Representative,Divorced,102520,8,Y,13,8,1,7,3,2,2,2,3,4,3,3,3,1565
55,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,1079,Female,1,Human Resources,Married,27810,8,Y,13,8,1,19,2,5,0,4,2,4,4,3,3,1471
28,No,Travel_Rarely,Research & Development,29,2,Life Sciences,1,1080,Male,2,Laboratory Technician,Married,68520,1,Y,18,8,1,1,2,1,0,0,2,2,3,4,3,1596
30,Yes,Travel_Rarely,Sales,12,4,Life Sciences,1,1081,Female,2,Sales Executive,Single,49500,1,Y,12,8,2,1,3,1,0,0,2,4,2,3,3,1754
22,Yes,Travel_Rarely,Research & Development,16,2,Life Sciences,1,1082,Female,2,Laboratory Technician,Single,35790,1,Y,19,8,3,1,3,1,0,0,4,2,3,3,3,2552
36,No,Travel_Rarely,Research & Development,11,3,Life Sciences,1,1083,Male,1,Sales Executive,Married,131910,1,Y,14,8,1,10,2,10,1,7,2,3,3,2,3,2203
31,No,Travel_Rarely,Research & Development,2,4,Life Sciences,1,1084,Female,5,Manager,Divorced,103770,1,Y,14,8,0,10,2,10,0,2,2,3,3,3,3,1765
34,No,Travel_Rarely,Sales,14,2,Technical Degree,1,1085,Female,1,Sales Executive,Married,22350,2,Y,14,8,1,9,2,5,1,0,3,4,3,3,3,1876
29,No,Travel_Rarely,Research & Development,5,5,Life Sciences,1,1086,Female,1,Sales Executive,Single,105020,3,Y,12,8,0,11,4,3,1,2,4,1,3,2,3,1666
37,No,Travel_Rarely,Research & Development,7,2,Medical,1,1087,Male,1,Manufacturing Director,Married,20110,5,Y,13,8,0,16,4,5,0,4,4,1,3,4,3,2019
35,No,Travel_Rarely,Sales,2,1,Technical Degree,1,1088,Male,2,Laboratory Technician,Married,18590,0,Y,25,8,1,4,2,3,0,2,4,2,3,2,4,2544
45,No,Travel_Rarely,Research & Development,3,3,Medical,1,1089,Female,2,Sales Executive,Married,37600,0,Y,14,8,1,10,2,9,3,8,2,4,2,2,3,1720
36,No,Travel_Frequently,Research & Development,5,3,Medical,1,1090,Female,4,Manufacturing Director,Single,177790,1,Y,17,8,1,10,5,10,0,8,2,4,2,1,3,1475
40,No,Travel_Rarely,Research & Development,3,3,Other,1,1091,Male,1,Sales Executive,Divorced,68330,2,Y,13,8,0,22,3,19,11,16,1,1,3,3,3,1653
26,No,Travel_Rarely,Research & Development,26,2,Life Sciences,1,1092,Male,2,Human Resources,Married,68120,1,Y,13,8,0,1,2,1,1,0,2,3,2,2,3,2214
27,No,Travel_Rarely,Research & Development,4,3,Technical Degree,1,1093,Male,2,Manufacturing Director,Single,51710,0,Y,20,8,1,9,1,8,0,7,1,3,3,2,4,1753
48,No,Travel_Frequently,Research & Development,2,3,Life Sciences,1,1094,Male,2,Research Director,Divorced,197400,3,Y,14,8,0,24,2,22,4,7,4,4,3,4,3,1757
44,No,Travel_Rarely,Sales,1,2,Medical,1,1095,Male,4,Manager,Married,187110,2,Y,12,8,1,10,0,2,2,2,2,1,3,3,3,1706
34,Yes,Non-Travel,Research & Development,27,2,Life Sciences,1,1096,Female,1,Sales Representative,Married,36920,1,Y,12,8,1,5,5,5,3,0,4,1,3,3,3,2394
56,Yes,Travel_Rarely,Human Resources,1,2,Medical,1,1097,Female,5,Sales Executive,Single,25590,1,Y,21,8,0,5,3,4,1,0,1,4,3,3,4,1586
36,No,Travel_Rarely,Research & Development,13,3,Technical Degree,1,1098,Female,3,Healthcare Representative,Married,25170,2,Y,14,8,0,12,3,4,1,3,3,2,1,3,3,1662
41,No,Travel_Rarely,Research & Development,5,3,Life Sciences,1,1099,Female,1,Sales Executive,Married,66230,5,Y,18,8,0,14,3,5,1,4,3,2,3,3,3,1469
42,No,Travel_Rarely,Research & Development,7,3,Technical Degree,1,1100,Female,2,Sales Executive,Married,182650,9,Y,12,8,1,18,4,13,5,7,3,1,4,3,3,1713
31,No,Travel_Rarely,Sales,9,4,Life Sciences,1,1101,Female,1,Sales Executive,Divorced,161240,2,Y,23,8,1,8,2,5,1,4,3,4,3,2,4,1924
34,No,Travel_Rarely,Research & Development,8,1,Life Sciences,1,1102,Female,3,Laboratory Technician,Married,25850,3,Y,12,8,0,9,5,4,0,1,4,4,2,3,3,2202
31,No,Travel_Rarely,Sales,25,2,Life Sciences,1,1103,Female,3,Manufacturing Director,Divorced,182130,8,Y,21,8,2,4,3,2,2,2,1,3,2,4,4,1605
26,No,Travel_Frequently,Sales,16,2,Life Sciences,1,1104,Male,2,Healthcare Representative,Married,83800,0,Y,14,8,0,8,3,7,7,7,3,4,3,4,3,1385
45,No,Travel_Frequently,Research & Development,8,4,Life Sciences,1,1105,Female,2,Manager,Single,29940,4,Y,18,8,1,12,2,4,0,3,2,3,3,3,3,1853
33,No,Travel_Rarely,Sales,1,3,Life Sciences,1,1106,Female,5,Sales Executive,Single,12230,1,Y,13,8,1,10,3,10,0,9,2,3,2,3,3,1477
28,No,Travel_Frequently,Sales,8,3,Life Sciences,1,1107,Male,4,Research Scientist,Married,11180,1,Y,11,8,0,7,3,7,0,7,3,4,3,3,3,2513
29,Yes,Travel_Frequently,Human Resources,2,4,Human Resources,1,1108,Male,2,Sales Executive,Single,28750,1,Y,11,8,0,1,3,1,0,0,3,1,3,3,3,1565
39,No,Non-Travel,Research & Development,8,5,Medical,1,1109,Female,2,Sales Representative,Married,188240,6,Y,19,8,1,10,4,3,1,2,1,3,3,3,3,1448
27,No,Travel_Rarely,Sales,3,2,Technical Degree,1,1110,Male,2,Healthcare Representative,Married,135770,1,Y,12,8,1,6,2,5,1,2,2,2,2,3,3,1661
34,No,Travel_Frequently,Research & Development,9,4,Life Sciences,1,1111,Female,2,Manufacturing Director,Married,26250,1,Y,12,8,3,16,4,15,6,11,3,4,3,3,3,2178
28,Yes,Travel_Rarely,Research & Development,25,3,Technical Degree,1,1112,Male,1,Research Director,Single,187890,3,Y,16,8,1,6,4,2,2,2,4,3,3,3,3,2309
47,No,Non-Travel,Research & Development,1,4,Medical,1,1113,Male,1,Research Scientist,Married,45380,8,Y,11,8,0,16,3,8,1,7,3,2,4,3,3,1393
56,No,Travel_Rarely,Research & Development,4,3,Technical Degree,1,1114,Female,2,Sales Executive,Married,198470,4,Y,14,8,0,6,6,0,0,0,4,1,3,3,3,1823
39,No,Travel_Rarely,Research & Development,1,3,Other,1,1115,Female,1,Laboratory Technician,Married,105120,1,Y,12,8,1,10,2,10,7,9,1,1,3,3,3,1607
38,No,Travel_Frequently,Research & Development,4,2,Medical,1,1116,Female,1,Manager,Divorced,44440,1,Y,13,8,0,20,2,20,0,7,4,2,3,3,3,2659
58,No,Travel_Rarely,Sales,5,3,Marketing,1,1117,Male,5,Sales Representative,Married,21540,4,Y,21,8,1,29,3,1,0,0,4,4,2,3,4,2433
32,Yes,Travel_Frequently,Research & Development,9,3,Life Sciences,1,1118,Male,2,Laboratory Technician,Single,191900,3,Y,17,8,1,8,2,4,0,3,1,3,3,3,3,2402
38,No,Travel_Rarely,Research & Development,3,4,Life Sciences,1,1119,Female,1,Sales Representative,Divorced,44900,2,Y,21,8,1,10,1,5,0,3,2,4,4,3,4,1791
49,No,Travel_Frequently,Sales,11,4,Life Sciences,1,1120,Male,2,Research Scientist,Married,35060,3,Y,11,8,1,28,4,5,4,3,2,4,3,2,3,1477
42,No,Travel_Rarely,Sales,1,3,Life Sciences,1,1121,Female,1,Sales Executive,Divorced,23720,3,Y,12,8,1,14,3,0,0,0,2,4,3,3,3,2115
27,Yes,Travel_Frequently,Sales,8,1,Life Sciences,1,1122,Male,4,Laboratory Technician,Married,102310,1,Y,13,8,1,1,2,1,0,0,1,2,3,3,3,1567
35,No,Travel_Rarely,Research & Development,25,1,Medical,1,1123,Male,1,Sales Executive,Married,54100,0,Y,18,8,0,6,4,5,0,4,2,1,1,3,3,1600
28,No,Non-Travel,Research & Development,21,1,Medical,1,1124,Male,3,Research Scientist,Single,79780,1,Y,16,8,2,5,2,5,1,4,3,3,2,3,3,1546
31,No,Non-Travel,Sales,23,1,Medical,1,1125,Male,1,Sales Executive,Divorced,38670,1,Y,11,8,1,4,4,4,2,3,3,1,4,4,3,2424
36,No,Non-Travel,Research & Development,1,3,Life Sciences,1,1126,Male,2,Research Scientist,Married,28380,1,Y,19,8,2,5,5,5,0,2,1,2,3,1,3,1719
34,No,Travel_Rarely,Sales,2,3,Marketing,1,1127,Male,4,Healthcare Representative,Single,46950,1,Y,16,8,1,14,2,14,2,1,1,4,2,3,3,1410
34,No,Travel_Rarely,Research & Development,19,3,Technical Degree,1,1128,Female,1,Research Director,Divorced,33390,1,Y,16,8,0,9,2,8,1,1,4,3,2,2,3,1612
26,No,Travel_Rarely,Research & Development,2,2,Life Sciences,1,1129,Male,2,Research Scientist,Single,20800,0,Y,13,8,0,8,6,7,7,6,3,1,2,4,3,1639
29,No,Travel_Rarely,Research & Development,2,4,Other,1,1130,Male,2,Laboratory Technician,Married,20960,0,Y,22,8,0,6,2,5,0,2,1,1,2,4,4,1853
32,No,Non-Travel,Research & Development,3,1,Life Sciences,1,1131,Male,3,Manager,Divorced,62090,5,Y,17,8,1,9,5,5,1,2,3,4,3,4,3,1609
31,No,Travel_Frequently,Research & Development,25,5,Technical Degree,1,1132,Female,2,Human Resources,Married,180610,1,Y,14,8,1,10,2,10,8,7,4,1,3,3,3,1640
28,Yes,Travel_Rarely,Sales,7,5,Life Sciences,1,1133,Female,2,Sales Representative,Divorced,171230,5,Y,15,8,1,6,2,4,0,3,3,4,2,2,3,1435
38,No,Travel_Rarely,Research & Development,9,2,Technical Degree,1,1134,Male,3,Sales Representative,Single,23720,4,Y,12,8,0,20,3,1,0,0,1,1,2,2,3,1745
35,No,Travel_Rarely,Research & Development,5,3,Life Sciences,1,1135,Male,2,Sales Representative,Married,48830,1,Y,18,8,1,10,1,10,0,9,3,4,3,1,3,2028
27,No,Travel_Rarely,Sales,2,3,Life Sciences,1,1136,Female,1,Manager,Single,39040,1,Y,15,8,0,7,2,7,0,7,4,4,3,3,3,1918
32,No,Travel_Rarely,Research & Development,8,1,Medical,1,1137,Female,2,Research Scientist,Single,46270,8,Y,17,8,1,8,2,1,0,0,4,4,3,2,3,1766
31,Yes,Travel_Frequently,Research & Development,2,1,Other,1,1138,Male,3,Sales Executive,Married,70940,1,Y,14,8,1,10,2,10,0,8,1,4,3,3,3,2394
53,Yes,Travel_Rarely,Research & Development,18,3,Medical,1,1139,Male,1,Research Scientist,Single,34230,6,Y,15,8,1,15,4,2,2,2,1,1,2,3,3,2648
54,No,Travel_Rarely,Research & Development,14,3,Other,1,1140,Male,3,Research Scientist,Married,66740,3,Y,17,8,1,9,2,4,2,3,1,3,2,3,3,1816
33,No,Travel_Frequently,Research & Development,2,4,Medical,1,1141,Female,4,Sales Executive,Divorced,168800,1,Y,14,8,3,9,2,9,2,8,4,3,3,3,3,1904
43,No,Travel_Rarely,Research & Development,3,3,Medical,1,1142,Male,1,Research Scientist,Married,90940,1,Y,12,8,1,10,0,10,0,9,1,3,3,3,3,1825
38,No,Travel_Frequently,Research & Development,2,5,Medical,1,1143,Female,4,Sales Executive,Married,84460,0,Y,14,8,0,7,3,6,1,2,4,2,3,2,3,1830
55,No,Travel_Rarely,Sales,9,3,Marketing,1,1144,Male,2,Laboratory Technician,Married,119160,4,Y,15,8,1,35,3,10,1,4,3,2,3,2,3,1924
31,No,Travel_Rarely,Sales,6,3,Other,1,1145,Male,1,Manufacturing Director,Divorced,45340,1,Y,13,8,0,1,2,1,0,0,4,4,3,3,3,2615
39,No,Travel_Rarely,Research & Development,4,3,Life Sciences,1,1146,Male,2,Sales Executive,Single,98520,0,Y,12,8,1,21,5,20,11,10,2,1,3,2,3,1394
42,No,Non-Travel,Research & Development,10,4,Life Sciences,1,1147,Female,2,Research Scientist,Single,61510,1,Y,13,8,1,20,3,20,3,7,4,3,3,3,3,1509
31,No,Non-Travel,Research & Development,14,2,Life Sciences,1,1148,Male,2,Healthcare Representative,Married,23020,4,Y,14,8,0,13,3,11,4,8,3,3,4,3,3,1453
54,No,Travel_Rarely,Research & Development,1,3,Medical,1,1149,Female,2,Human Resources,Single,23620,6,Y,13,8,1,9,2,5,1,4,3,1,3,4,3,2586
24,No,Travel_Rarely,Research & Development,5,4,Other,1,1150,Male,1,Manufacturing Director,Single,178610,1,Y,11,8,2,4,5,4,1,2,2,3,2,1,3,1657
23,No,Travel_Rarely,Research & Development,7,3,Life Sciences,1,1151,Male,2,Research Scientist,Single,191870,1,Y,11,8,1,5,2,5,1,4,4,4,4,3,3,1658
40,No,Travel_Frequently,Research & Development,21,3,Medical,1,1152,Female,3,Research Scientist,Married,197170,1,Y,21,8,0,10,1,10,9,4,4,3,4,2,4,1883
40,No,Travel_Rarely,Research & Development,8,1,Medical,1,1153,Female,5,Research Scientist,Married,35440,3,Y,18,8,3,15,3,11,5,10,2,2,3,2,3,1478
25,No,Travel_Rarely,Sales,20,5,Medical,1,1154,Female,2,Laboratory Technician,Married,85000,4,Y,12,8,0,6,2,2,1,2,3,2,3,3,3,1409
30,No,Travel_Rarely,Human Resources,20,4,Life Sciences,1,1155,Male,2,Research Scientist,Married,46610,1,Y,11,8,0,12,3,12,1,7,4,2,2,2,3,1375
25,No,Travel_Rarely,Research & Development,7,2,Medical,1,1156,Male,5,Sales Executive,Divorced,41030,6,Y,15,8,1,7,2,2,0,2,4,3,2,3,3,2375
47,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,1157,Male,2,Sales Executive,Single,42490,2,Y,13,8,1,25,2,17,12,11,1,3,3,2,3,1805
33,No,Non-Travel,Research & Development,1,3,Life Sciences,1,1158,Male,2,Research Scientist,Divorced,140260,1,Y,12,8,0,1,4,1,0,0,2,3,2,3,3,1432
38,No,Travel_Rarely,Research & Development,19,3,Life Sciences,1,1159,Female,2,Sales Executive,Married,68930,0,Y,17,8,0,16,3,15,5,8,4,2,3,3,3,1858
31,No,Travel_Rarely,Research & Development,10,4,Medical,1,1160,Female,3,Sales Executive,Married,61250,0,Y,13,8,1,3,3,2,1,2,1,3,3,3,3,1652
38,No,Travel_Frequently,Research & Development,1,4,Other,1,1161,Male,2,Research Scientist,Married,36690,2,Y,19,8,0,10,2,8,7,7,1,3,3,3,3,1575
42,No,Travel_Rarely,Research & Development,6,3,Medical,1,1162,Male,2,Laboratory Technician,Divorced,100080,6,Y,19,8,1,9,3,4,1,2,4,1,2,1,3,2383
41,No,Travel_Rarely,Sales,2,2,Medical,1,1163,Male,1,Healthcare Representative,Married,23870,3,Y,17,8,1,12,1,5,1,0,4,4,3,1,3,1802
47,No,Non-Travel,Research & Development,21,2,Medical,1,1164,Male,1,Sales Executive,Married,46390,0,Y,11,8,1,14,2,13,5,12,3,2,1,2,3,1749
35,No,Travel_Rarely,Research & Development,4,3,Life Sciences,1,1165,Male,2,Healthcare Representative,Married,78980,7,Y,15,8,0,5,2,2,2,2,4,3,3,2,3,2454
22,No,Travel_Rarely,Human Resources,12,1,Human Resources,1,1166,Male,2,Sales Executive,Single,25340,0,Y,11,8,0,4,1,3,1,2,4,3,4,3,3,1459
35,No,Travel_Rarely,Research & Development,9,3,Medical,1,1167,Female,2,Sales Executive,Single,131420,1,Y,25,8,2,10,4,10,0,8,2,3,3,3,4,1929
33,No,Travel_Rarely,Sales,3,4,Medical,1,1168,Male,3,Healthcare Representative,Married,16110,0,Y,14,8,0,10,2,9,8,1,2,4,3,2,3,2194
32,No,Travel_Rarely,Research & Development,3,2,Technical Degree,1,1169,Male,3,Manufacturing Director,Single,53630,1,Y,13,8,0,6,4,6,4,1,3,2,3,3,3,1705
40,No,Travel_Rarely,Research & Development,1,4,Medical,1,1170,Male,2,Research Director,Married,50710,8,Y,17,8,1,8,3,1,0,0,1,4,2,2,3,1406
32,No,Travel_Rarely,Research & Development,1,2,Medical,1,1171,Male,3,Sales Executive,Married,136950,0,Y,13,8,0,3,3,2,2,2,2,2,3,3,3,1424
39,No,Travel_Rarely,Research & Development,4,4,Life Sciences,1,1172,Male,1,Sales Executive,Single,134020,7,Y,14,8,1,18,1,7,1,7,1,4,3,3,3,1868
38,No,Travel_Rarely,Sales,20,4,Medical,1,1173,Female,2,Research Director,Married,20290,3,Y,11,8,1,20,3,18,1,11,2,3,3,2,3,1840
32,No,Travel_Rarely,Research & Development,18,3,Life Sciences,1,1174,Male,2,Manager,Married,63770,1,Y,12,8,2,14,3,14,5,7,3,4,3,3,3,1856
37,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,1175,Female,4,Sales Executive,Married,54290,1,Y,17,8,1,16,3,16,6,8,3,4,3,3,3,2262
25,No,Travel_Rarely,Research & Development,2,4,Medical,1,1176,Female,2,Manufacturing Director,Divorced,27850,0,Y,21,8,0,6,2,5,0,4,1,3,2,3,4,1937
52,No,Non-Travel,Research & Development,2,4,Other,1,1177,Male,1,Manager,Divorced,46140,2,Y,16,8,1,16,3,9,0,0,1,4,2,3,3,1660
44,No,Travel_Rarely,Research & Development,8,1,Life Sciences,1,1178,Female,1,Sales Representative,Single,26100,6,Y,15,8,0,6,2,4,1,2,2,4,3,3,3,2507
21,No,Travel_Rarely,Sales,10,5,Medical,1,1179,Male,3,Research Scientist,Single,66870,1,Y,19,8,3,2,0,2,1,2,3,1,3,3,3,1950
39,No,Non-Travel,Research & Development,3,4,Life Sciences,1,1180,Female,2,Research Director,Single,47240,2,Y,12,8,1,21,4,6,1,3,4,4,2,4,3,1539
23,Yes,Travel_Frequently,Research & Development,2,4,Life Sciences,1,1181,Female,2,Manufacturing Director,Married,61790,1,Y,11,8,0,1,3,1,1,0,4,1,2,3,3,1830
36,No,Travel_Rarely,Research & Development,24,3,Life Sciences,1,1182,Female,2,Laboratory Technician,Married,61200,0,Y,19,8,0,10,2,9,3,4,1,4,3,3,3,1894
36,No,Travel_Frequently,Research & Development,16,1,Medical,1,1183,Male,2,Sales Executive,Divorced,105960,7,Y,15,8,0,18,3,4,0,2,4,2,3,2,3,1851
56,No,Non-Travel,Research & Development,8,1,Life Sciences,1,1184,Male,1,Sales Executive,Divorced,54670,1,Y,20,8,0,13,6,13,1,9,3,3,2,2,4,1523
29,Yes,Travel_Rarely,Research & Development,9,4,Medical,1,1185,Male,2,Sales Representative,Married,29960,9,Y,25,8,0,4,4,2,2,2,1,4,4,3,4,2693
42,No,Travel_Rarely,Research & Development,17,1,Life Sciences,1,1186,Male,3,Research Scientist,Married,99980,5,Y,24,8,2,24,3,22,4,14,1,3,2,2,4,1805
56,Yes,Travel_Rarely,Sales,10,4,Other,1,1187,Male,2,Sales Executive,Married,40780,8,Y,24,8,1,14,3,10,9,8,4,3,1,3,4,1576
41,No,Travel_Rarely,Research & Development,13,4,Life Sciences,1,1188,Female,1,Healthcare Representative,Married,109200,0,Y,15,8,1,21,3,20,0,10,1,2,3,4,3,1833
34,No,Travel_Rarely,Sales,1,3,Medical,1,1189,Female,1,Laboratory Technician,Married,62320,1,Y,13,8,1,8,3,8,1,7,4,3,3,3,3,1698
36,No,Non-Travel,Sales,1,1,Medical,1,1190,Female,1,Human Resources,Divorced,132470,1,Y,14,8,0,15,3,15,11,11,4,4,2,3,3,1758
41,No,Travel_Rarely,Research & Development,1,5,Medical,1,1191,Male,1,Healthcare Representative,Divorced,40810,2,Y,13,8,0,14,3,5,0,4,3,2,3,3,3,1702
32,No,Travel_Rarely,Sales,9,4,Life Sciences,1,1192,Female,2,Research Scientist,Single,57690,1,Y,11,8,0,4,3,4,1,2,4,1,3,3,3,1580
35,No,Travel_Rarely,Research & Development,16,3,Medical,1,1193,Female,2,Healthcare Representative,Single,23940,1,Y,16,8,1,9,3,9,1,7,3,4,3,3,3,2469
38,No,Travel_Rarely,Research & Development,23,3,Medical,1,1194,Male,3,Sales Representative,Married,39040,1,Y,22,8,0,10,3,10,1,9,1,4,3,2,4,1664
50,Yes,Travel_Frequently,Sales,4,2,Life Sciences,1,1195,Female,2,Laboratory Technician,Divorced,167990,7,Y,14,8,1,12,2,6,0,1,2,3,3,2,3,1687
36,No,Travel_Rarely,Research & Development,22,4,Life Sciences,1,1196,Male,1,Healthcare Representative,Married,29500,4,Y,14,8,0,8,1,6,0,0,2,3,2,2,3,1469
45,No,Travel_Rarely,Sales,24,3,Life Sciences,1,1197,Male,1,Laboratory Technician,Single,36290,8,Y,16,8,1,8,2,5,0,1,4,3,3,4,3,1392
40,No,Travel_Rarely,Sales,10,4,Life Sciences,1,1198,Male,1,Research Scientist,Single,93620,2,Y,11,8,1,8,6,2,2,2,3,3,3,3,3,1466
35,No,Travel_Frequently,Sales,7,2,Life Sciences,1,1199,Male,2,Manufacturing Director,Married,32290,1,Y,25,8,0,10,2,10,0,2,3,3,4,2,4,1964
40,No,Travel_Rarely,Research & Development,17,4,Life Sciences,1,1200,Male,1,Manager,Married,35780,2,Y,14,8,1,20,2,5,0,2,3,3,3,3,3,1759
35,No,Travel_Rarely,Human Resources,14,1,Life Sciences,1,1201,Male,2,Research Scientist,Married,79880,1,Y,18,8,0,4,3,4,1,1,3,4,3,3,3,1641
29,No,Travel_Rarely,Research & Development,1,3,Medical,1,1202,Male,3,Sales Executive,Married,42840,4,Y,11,8,0,10,5,4,0,3,4,2,3,2,3,2376
29,No,Travel_Rarely,Research & Development,5,3,Medical,1,1203,Male,2,Sales Representative,Single,75530,1,Y,19,8,0,5,3,5,0,4,4,1,1,3,3,1472
50,Yes,Travel_Rarely,Research & Development,17,3,Medical,1,1204,Male,1,Research Scientist,Divorced,173280,4,Y,15,8,2,20,1,3,2,0,4,1,3,3,3,2327
39,No,Travel_Rarely,Sales,25,3,Medical,1,1205,Male,2,Sales Executive,Married,197010,0,Y,11,8,0,21,3,20,9,6,2,4,2,4,3,1765
31,No,Non-Travel,Research & Development,8,4,Life Sciences,1,1206,Female,4,Sales Executive,Single,147320,0,Y,12,8,0,10,3,9,1,7,2,1,3,3,3,1718
26,No,Travel_Rarely,Research & Development,11,4,Medical,1,1207,Male,2,Manager,Single,92780,0,Y,20,8,0,5,3,4,0,0,4,3,3,3,4,1793
36,No,Travel_Frequently,Research & Development,5,1,Technical Degree,1,1208,Male,1,Sales Executive,Married,13590,4,Y,12,8,0,17,2,5,0,3,3,4,3,3,3,1847
39,No,Travel_Rarely,Research & Development,2,1,Medical,1,1209,Female,1,Research Scientist,Married,47790,4,Y,14,8,2,9,3,7,1,7,4,1,3,3,3,1427
27,No,Travel_Rarely,Research & Development,8,2,Medical,1,1210,Male,1,Laboratory Technician,Married,164220,1,Y,20,8,1,6,3,6,0,3,2,2,3,3,4,2127
49,No,Travel_Frequently,Research & Development,6,1,Medical,1,1211,Male,3,Healthcare Representative,Married,29960,2,Y,18,8,1,17,2,9,0,8,4,2,2,2,3,1509
34,No,Travel_Rarely,Sales,4,3,Medical,1,1212,Female,1,Sales Executive,Married,12610,2,Y,14,8,1,6,6,4,1,2,2,3,4,3,3,1479
41,Yes,Travel_Rarely,Research & Development,7,2,Life Sciences,1,1213,Female,1,Research Scientist,Single,20990,8,Y,12,8,1,8,2,6,0,5,2,4,1,3,3,2001
49,No,Travel_Frequently,Sales,1,4,Life Sciences,1,1214,Female,2,Manufacturing Director,Married,58100,1,Y,21,8,1,10,2,10,1,7,3,2,3,3,4,1584
37,Yes,Travel_Rarely,Research & Development,2,3,Life Sciences,1,1215,Male,1,Sales Executive,Single,56470,6,Y,19,8,0,7,2,0,0,0,4,3,3,3,3,2096
33,No,Travel_Frequently,Research & Development,10,2,Medical,1,1216,Male,2,Research Scientist,Married,34200,1,Y,14,8,0,8,3,8,3,0,4,3,3,3,3,2247
27,No,Travel_Rarely,Sales,5,4,Medical,1,1217,Female,4,Manufacturing Director,Married,44000,9,Y,17,8,1,6,3,2,2,2,1,2,3,2,3,1512
32,No,Travel_Frequently,Research & Development,9,2,Medical,1,1218,Female,2,Research Scientist,Single,35000,0,Y,16,8,1,8,2,7,3,6,4,4,2,2,3,1703
59,No,Travel_Rarely,Sales,2,2,Marketing,1,1219,Female,5,Sales Representative,Married,20660,4,Y,12,8,1,12,3,1,0,0,3,1,2,3,3,2338
30,No,Travel_Rarely,Research & Development,11,4,Medical,1,1220,Male,2,Laboratory Technician,Divorced,171690,1,Y,17,8,2,1,2,1,0,0,4,3,3,3,3,1540
38,No,Travel_Frequently,Sales,18,4,Life Sciences,1,1221,Male,2,Healthcare Representative,Single,41620,0,Y,15,8,1,10,1,9,1,8,4,3,3,3,3,1943
36,No,Travel_Rarely,Research & Development,7,3,Life Sciences,1,1222,Male,1,Sales Executive,Married,92040,6,Y,23,8,1,17,2,7,7,7,3,3,2,3,4,1895
35,No,Travel_Rarely,Human Resources,3,4,Human Resources,1,1223,Male,2,Manager,Married,32940,0,Y,11,8,0,6,2,5,0,3,1,2,3,3,3,1770
29,No,Travel_Rarely,Sales,29,4,Life Sciences,1,1224,Male,2,Laboratory Technician,Single,21270,0,Y,11,8,1,10,3,9,0,8,4,3,3,2,3,2520
31,No,Travel_Rarely,Research & Development,2,2,Medical,1,1225,Male,2,Laboratory Technician,Divorced,39750,1,Y,15,8,1,5,3,5,4,3,3,3,2,3,3,1433
34,No,Travel_Rarely,Research & Development,28,3,Technical Degree,1,1226,Male,1,Laboratory Technician,Divorced,107930,0,Y,11,8,3,3,1,2,1,2,2,4,3,2,3,1736
28,Yes,Travel_Rarely,Research & Development,1,4,Life Sciences,1,1227,Male,5,Research Director,Single,100960,5,Y,13,8,0,6,2,4,0,3,3,3,3,3,3,2453
29,No,Travel_Rarely,Research & Development,16,2,Life Sciences,1,1228,Female,4,Laboratory Technician,Divorced,36460,1,Y,14,8,0,10,3,10,8,8,2,1,3,4,3,1840
32,No,Travel_Rarely,Human Resources,22,3,Human Resources,1,1229,Female,2,Research Director,Divorced,74460,0,Y,19,8,0,7,3,6,0,5,1,2,2,3,3,2503
22,No,Non-Travel,Research & Development,8,3,Life Sciences,1,1230,Female,3,Sales Executive,Divorced,108510,1,Y,16,8,1,1,2,1,0,0,4,4,2,4,3,2351
53,No,Travel_Rarely,Research & Development,11,3,Medical,1,1231,Male,2,Manager,Married,21090,2,Y,13,8,0,31,3,25,3,7,1,4,3,3,3,1900
38,No,Travel_Rarely,Research & Development,29,3,Life Sciences,1,1232,Female,1,Manufacturing Director,Single,37220,5,Y,14,8,0,6,0,3,1,2,4,4,3,3,3,2324
24,No,Non-Travel,Research & Development,1,5,Life Sciences,1,1233,Male,3,Research Scientist,Divorced,93800,0,Y,16,8,0,5,2,4,1,3,1,3,2,2,3,1679
36,Yes,Travel_Rarely,Research & Development,1,3,Life Sciences,1,1234,Male,1,Research Director,Single,54860,7,Y,12,8,1,10,2,5,0,3,3,1,3,3,3,1483
34,No,Travel_Rarely,Sales,24,3,Marketing,1,1235,Male,4,Research Scientist,Single,27420,0,Y,11,8,1,13,2,12,2,11,1,2,3,3,3,1451
21,No,Travel_Rarely,Sales,2,3,Life Sciences,1,1236,Male,2,Manufacturing Director,Single,137570,1,Y,12,8,1,0,3,0,0,0,3,4,3,3,3,1373
34,Yes,Travel_Rarely,Sales,15,2,Marketing,1,1237,Female,2,Research Scientist,Single,84630,2,Y,13,8,0,8,2,4,1,3,2,1,3,1,3,1813
